filename,qseqid,qlen,saccver,pident,qcovs,length,evalue,bitscore,parsed_nams,manually_edited_nams,samp,Experiment,Sample_type,Sample_name,Time,DNA_ng_µL (nanodrop),Extraction_kit,Volume stored in DD >10µL,Volume available µL,Novogene Amount required 200ng,suspected low amount,Novogene metagenomics requirements: 10 ng/uL and 200 ng amount,counts,n,gene_prop
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1600847_1,27.13,39,258,2e-6,54.7,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_367479_2,25.97,38,258,4e-5,49.7,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1088262_23,34.88,69,258,1.0000000000000001e-23,110,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_626017_1,28.29,38,258,1e-8,61.2,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_268071_2,22.57,57,257,0.064,38.5,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//C176__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_968617_6,30.35,38,257,0.052,39.7,DEEThydrolase,DEET hydrolase,C176,2,River_water,BT_CB_DNA_D09,D09,40.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,612.9,NA,NA,464448,27,0.005813352625051674
data/blast_output_GG/output//A03__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_345260_2,27.34,39,256,9e-10,63.5,DEEThydrolase,DEET hydrolase,A03,1,Biofilm,WW10_R3_DNA_Dfinal,Week4,16.2,PowerBiofilm DNA (MO BIO),ok,NA,243,x,NA,226079,6,0.0026539395521034685
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1689282_1,26.95,39,256,2e-8,60.8,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1398464_2,27.34,39,256,4e-9,63.2,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_664600_2,29.69,38,256,2e-14,77.4,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_950026_3,24.22,40,256,0.016,42,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1709581_1,24.71,40,255,9e-7,55.5,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1120202_8,24.71,40,255,1e-6,55.1,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2077852_3,26.27,38,255,6e-6,53.1,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_806783_1,27.84,40,255,4e-16,84,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_658103_1,28.24,39,255,3e-11,68.6,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1424466_1,29.41,39,255,2e-10,67.4,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_863397_1,26.67,39,255,9e-8,58.2,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C173__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_281215_3,30.59,38,255,0.048,39.7,DEEThydrolase,DEET hydrolase,C173,2,River_water,BT_CB_DNA_D02,D02,51.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,766.1999999999999,NA,NA,451566,16,0.003543225132095862
data/blast_output_GG/output//C177__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1285964_3,30.59,38,255,0.071,39.7,DEEThydrolase,DEET hydrolase,C177,2,River_water,BT_CB_DNA_D11,D11,35.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,531.45,NA,NA,610284,35,0.005735034836240177
data/blast_output_GG/output//C183__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1079786_2,25.1,39,255,0.004,43.1,DEEThydrolase,DEET hydrolase,C183,2,River_water,BT_CB_DNA_D25,D25,26.53,Dneasy PowerBiofilm (QIAGEN),ok,NA,397.95000000000005,NA,NA,487483,17,0.00348730109562795
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1271426_1,23.53,40,255,0.004,43.5,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_675190_5,27.06,38,255,0.004,43.5,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1222940_1,27.45,38,255,0.011,42.4,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1309258_8,27.56,38,254,4e-14,79.7,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1674115_1,27.56,38,254,3e-14,79,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_784058_3,22.83,37,254,0.007,43.5,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_552809_2,29.25,39,253,2e-15,80.9,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1595515_2,34.78,36,253,6e-27,115,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_252796_2,34.39,39,253,3e-25,114,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1126890_23,33.6,67,253,8.000000000000001e-24,110,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1099912_2,33.6,67,253,9e-24,110,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_263032_3,33.6,39,253,1.0000000000000001e-23,109,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1280777_1,33.6,64,253,8.000000000000001e-24,110,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_386267_3,33.99,67,253,2.0000000000000002e-24,112,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1376928_19,25.3,36,253,2e-5,50.8,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1717343_1,25.79,38,252,6e-4,46.6,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1783201_4,28.17,39,252,4e-15,80.1,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2206618_2,25,39,252,9e-7,54.7,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1439714_1,25.79,38,252,8e-4,46.6,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1177329_2,26.19,39,252,3e-10,65.5,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_985148_1,26.19,39,252,3e-9,62.8,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C182__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_25062_1,28.17,38,252,4e-14,74.7,DEEThydrolase,DEET hydrolase,C182,2,River_water,BT_CB_DNA_D23,D23,23.89,Dneasy PowerBiofilm (QIAGEN),ok,NA,358.35,NA,NA,70294,3,0.0042677895695222914
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1135609_61,26.19,38,252,0.003,44.7,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_769136_2,25.4,36,252,6e-5,49.7,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1312281_1,26.19,38,252,0.002,44.7,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_698434_1,28.29,39,251,3e-11,68.6,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_248790_3,27.49,38,251,7e-15,79.3,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_640292_1,21.51,35,251,0.011,42.7,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1401970_1,25.1,39,251,1e-8,61.2,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_694930_2,25.1,34,251,3e-4,47.8,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1439638_1,21.51,35,251,0.017,41.6,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1486616_1,25.5,36,251,3e-5,50.1,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//A06__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_502322_1,31.2,39,250,1e-19,92.8,DEEThydrolase,DEET hydrolase,A06,1,Biofilm,WW30_R2_DNA_Dfinal,Week4,20.3,PowerBiofilm DNA (MO BIO),ok,NA,304.5,NA,NA,147063,9,0.006119826196936007
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1546308_10,28.4,37,250,3e-10,67,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_437001_5,28.4,37,250,3e-9,63.5,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2575514_1,28.8,37,250,3e-10,66.2,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_520797_1,28.4,37,250,4e-10,66.6,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1872933_11,28.4,37,250,1e-9,63.5,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_44659_1,28.4,37,250,4e-9,63.5,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1058316_3,28.4,37,250,6e-9,62.8,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_909113_2,28.4,37,250,1e-9,64.7,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_637933_4,28,37,250,3e-9,62.8,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_401623_5,28,37,250,5e-9,62.8,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_18244_1,28,37,250,6e-9,62.8,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1436554_3,28.4,37,250,3e-9,63.9,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1094643_10,28.4,37,250,4e-9,63.5,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1183682_4,28.4,37,250,3e-9,63.9,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_497300_1,27.71,37,249,5e-9,62,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_27182_4,28.51,38,249,1e-13,77.8,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_758700_83,28.51,38,249,2e-13,77.4,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_842003_10,28.51,38,249,2e-13,77.8,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_650765_11,28.51,38,249,1e-13,77.8,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_283509_88,28.51,38,249,1e-13,77.8,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_236128_24,28.51,38,249,1e-13,77.8,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_501400_2,26.61,38,248,1e-5,51.6,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
